label,clients,repeat,rate,principal,constrained,completed,failed,qps,p50_ms,p95_ms,p99_ms,short_p99_ms,peak_rss,peak_container_sampled,container_lifetime_peak,cpu_seconds,spill_bytes,spill_active_after
screen-fair,8,0,0.0,user,False,128,0,31.864524635567665,268.1420489680022,474.4793879799545,563.4300040546805,28.92534399870783,1304150016,1290866688,1325584384,22.88588,0.0,0.0
screen-fair,32,0,0.0,user,False,39,89,29.570681987488683,973.7897779559717,1300.1016980269924,1316.355435992591,85.9133240301162,3539234816,3530997760,3697000448,7.596383,0.0,0.0
screen-fair32,1,0,0.0,user,False,128,0,15.165267943882208,47.70883801393211,148.54245202150196,149.40803300123662,6.720331963151693,369971200,352374784,358957056,22.742125,0.0,0.0
screen-fair32,8,0,0.0,user,False,128,0,32.6233434976291,255.86793303955346,465.36920708604157,512.0270629413426,25.74452303815633,1191067648,1178005504,1191194624,22.509474,0.0,0.0
screen-fair32,32,0,0.0,user,False,65,63,30.57723087136069,779.6381409280002,2100.9780059102923,2108.213939005509,136.57936395611614,4531597312,4526743552,4526743552,12.328135,0.0,0.0
screen-fixed8,1,0,0.0,user,False,128,0,20.605093469614317,38.39368396438658,99.11296598147601,100.80587503034621,6.749819032847881,371761152,352350208,363151360,23.360855,0.0,0.0
screen-fixed8,8,0,0.0,user,False,128,0,31.311944122287983,283.3578389836475,499.60335495416075,538.6776679661125,32.34553011134267,1340342272,1326841856,1326841856,23.130926,0.0,0.0
screen-fixed8,32,0,0.0,user,False,121,7,30.879147003232735,706.6324510378763,1758.2921760622412,1854.689700063318,1564.2463570693508,1692696576,1681559552,1683394560,22.587899,0.0,0.0
screen-groups-fixed8,1,0,0.0,user,False,128,0,20.87755163409059,38.96168794017285,97.91498503182083,99.98547402210534,6.656614015810192,388161536,368091136,368345088,23.02704,0.0,0.0
screen-groups-fixed8,8,0,0.0,user,False,128,0,31.95215016928506,263.96988600026816,456.8495659623295,505.64322900027037,35.9015460126102,1645883392,1631698944,1637203968,22.910729,0.0,0.0
screen-groups-fixed8,32,0,0.0,user,False,121,7,31.934338093833652,719.4355740211904,1722.1226779511198,1860.7582990080118,1417.1224189922214,1612828672,1601847296,1652068352,21.614389,0.0,0.0
screen-groups-reserve8,1,0,0.0,user,False,128,0,20.771656493848806,43.54617593344301,96.57604398671538,100.14838096685708,7.429217919707298,394170368,375042048,375304192,23.072587,0.0,0.0
screen-groups-reserve8,8,0,0.0,user,False,128,0,32.06801521770504,270.4664010088891,492.3108119983226,539.4311849959195,32.80141099821776,1488449536,1473683456,1474899968,22.706293,0.0,0.0
screen-groups-reserve8,32,0,0.0,user,False,121,7,30.993375189485164,716.2659639725462,1854.309819987975,2138.1553090177476,1646.7905909521505,1817133056,1805877248,1853952000,22.315794,0.0,0.0
screen-groups,1,0,0.0,user,False,128,0,20.58291232533252,39.257220923900604,98.37491600774229,99.58880196791142,6.767262006178498,376102912,357662720,372981760,23.004591,0.0,0.0
screen-groups,8,0,0.0,user,False,128,0,31.840681212143593,270.42044699192047,479.8079739557579,624.2696259869263,39.45940197445452,1654964224,1642807296,1708236800,22.697368,0.0,0.0
screen-groups,32,0,0.0,user,False,128,0,32.32199775395546,754.235373926349,2851.819884032011,3812.7262360649183,185.6596120633185,4349952000,4346142720,4359512064,23.022764,0.0,0.0
screen-pull32,1,0,0.0,user,False,128,0,14.9628804888613,56.42432300373912,151.2696830322966,152.5396549841389,6.573652965016663,400449536,380932096,380932096,22.769332,0.0,0.0
screen-pull32,8,0,0.0,user,False,128,0,32.78654327962476,258.82907293271273,455.285846022889,523.7109959125519,25.009999983012676,1400512512,1385189376,1436192768,22.520983,0.0,0.0
screen-pull32,32,0,0.0,user,False,128,0,32.67001209363341,627.1254220046103,3580.9552499558777,3888.8329881010577,332.7548060333356,4884033536,4878860288,4907782144,23.008669,0.0,0.0
screen-reserve8,1,0,0.0,user,False,128,0,20.553652692734488,39.035815047100186,98.94371195696294,103.35180500987917,6.7808220628649,378961920,360878080,360878080,23.18103,0.0,0.0
screen-reserve8,8,0,0.0,user,False,128,0,31.65115127368262,271.0369990672916,477.0324709825218,520.9312620572746,30.734895961359143,1477689344,1469366272,1481142272,22.907627,0.0,0.0
screen-reserve8,32,0,0.0,user,False,121,7,31.440666685393133,694.9666800210252,1920.3289669239894,2159.350265050307,1525.80348495394,1497960448,1486761984,1630109696,22.063033,0.0,0.0
screen2-baseline-tight,1,0,0.0,user,True,96,32,16.8535568055464,59.94539300445467,109.1347710462287,111.30027391482145,5.936205969192088,237932544,217440256,228012032,18.190639,0.0,0.0
screen2-baseline-tight,8,0,0.0,user,True,96,32,26.197994643142554,387.9442020552233,507.7383399475366,543.0970779852942,32.10371499881148,637943808,622268416,634548224,20.388534,0.0,0.0
screen2-baseline-tight,32,0,0.0,user,True,96,32,26.89943735425934,826.6112429555506,3162.644300959073,3468.394896015525,207.12447410915047,1626656768,1615798272,1620779008,20.538549,0.0,0.0
screen2-cap32-tight,1,0,0.0,user,True,96,32,12.471312868975561,70.61177399009466,155.34286003094167,157.0223020389676,6.074272096157074,209772544,189685760,195297280,17.437614,0.0,0.0
screen2-cap32-tight,8,0,0.0,user,True,96,32,27.20616327399016,388.7019220273942,482.88115998730063,510.4778470704332,24.164336966350675,611176448,595152896,601452544,19.582342,0.0,0.0
screen2-cap32-tight,32,0,0.0,user,True,96,32,27.835311240046412,945.315372897312,2711.3806470297277,3216.2090219790116,177.62649792712182,1476444160,1464594432,1488543744,19.865571,0.0,0.0
screen2-demand512-tight,1,0,0.0,user,True,96,32,16.965564917262963,59.75201795808971,107.42720996495336,109.7843220923096,5.918774986639619,237608960,217853952,217853952,17.897434,0.0,0.0
screen2-demand512-tight,8,0,0.0,user,True,96,32,22.702870774389137,250.2848629374057,546.1357950698584,878.3474019728601,546.1357950698584,407166976,389636096,403791872,19.179484,0.0,0.0
screen2-demand512-tight,32,0,0.0,user,True,87,41,23.114473845205175,522.3294299794361,1714.4380679819733,1944.4315619766712,1714.4380679819733,425431040,411086848,411684864,17.297529,0.0,0.0
screen2-fair-tight,1,0,0.0,user,True,96,32,16.983112870350418,59.71482000313699,107.55703703034669,109.58098096307367,5.982907023280859,233857024,213594112,215355392,17.899982,0.0,0.0
screen2-fair-tight,8,0,0.0,user,True,96,32,26.870871150432095,372.4928150186315,480.8694950770587,565.283442963846,22.962015005759895,606683136,589316096,632754176,19.764209,0.0,0.0
screen2-fair-tight,32,0,0.0,user,True,96,32,27.887595910813815,856.9621470523998,2689.934149966575,3423.943411093205,176.74930300563574,1425985536,1414299648,1424261120,19.85058,0.0,0.0
screen2-fair32-tight,1,0,0.0,user,True,96,32,12.48952697059749,70.40642108768225,155.89406504295766,156.7995819495991,5.691632977686822,210051072,190074880,191143936,17.379203,0.0,0.0
screen2-fair32-tight,8,0,0.0,user,True,96,32,27.4348279729898,373.32758703269064,494.03044197242707,513.5484229540452,18.761449959129095,621600768,604196864,610787328,19.576505,0.0,0.0
screen2-fair32-tight,32,0,0.0,user,True,96,32,27.76818410323809,788.9895400730893,3318.070131004788,3414.8754850029945,343.73653295915574,1316184064,1304395776,1354838016,19.777904,0.0,0.0
screen2-fixed8-tight,1,0,0.0,user,True,96,32,16.831548902476154,59.294288977980614,109.36215601395816,112.5757620902732,6.104412022978067,236396544,216805376,223993856,18.227937,0.0,0.0
screen2-fixed8-tight,8,0,0.0,user,True,96,32,26.44983801419512,384.8423740128055,514.5629270700738,552.1913260454312,37.57484001107514,668270592,650768384,660631552,20.128546,0.0,0.0
screen2-fixed8-tight,32,0,0.0,user,True,93,35,26.4170527420057,718.3939489768818,1771.3331949198619,2018.891024054028,1592.5990110263228,687591424,673939456,697737216,19.726975,0.0,0.0
screen2-groups-fixed8-tight,1,0,0.0,user,True,128,0,19.091792068068635,39.05934700742364,107.38605097867548,109.15619204752147,6.59645302221179,237916160,218886144,218886144,21.728594,0.0,0.0
screen2-groups-fixed8-tight,8,0,0.0,user,True,128,0,29.840158461788278,170.93424301128834,522.7063130587339,569.957920932211,28.700370923615992,653565952,638640128,643883008,23.792267,0.0,0.0
screen2-groups-fixed8-tight,32,0,0.0,user,True,123,5,30.31331132543912,826.8035660730675,1853.212657966651,2029.8008989775553,1591.0958020249382,729075712,714141696,746442752,22.887573,0.0,0.0
screen2-groups-reserve8-tight,1,0,0.0,user,True,128,0,19.107963606081313,38.45853102393448,106.91640700679272,108.55015506967902,7.073262007907033,238202880,219308032,222638080,21.689856,0.0,0.0
screen2-groups-reserve8-tight,8,0,0.0,user,True,128,0,30.127845929968075,223.79539697431028,563.7836289824918,603.9783220039681,30.390046071261168,611778560,596480000,620322816,23.487544,0.0,0.0
screen2-groups-reserve8-tight,32,0,0.0,user,True,120,8,30.331760706900774,691.1417980445549,1841.494171996601,2183.477078913711,1539.8974660784006,706334720,692674560,739442688,22.191632,0.0,0.0
screen2-groups-tight,1,0,0.0,user,True,128,0,19.120652582400727,38.61916600726545,107.56844899151474,108.90313598793,6.90988905262202,240775168,222023680,228098048,21.634663,0.0,0.0
screen2-groups-tight,8,0,0.0,user,True,128,0,30.4131039297904,194.8445929447189,507.40788597613573,570.7176830619574,27.029804070480168,625315840,610295808,639873024,23.429986,0.0,0.0
screen2-groups-tight,32,0,0.0,user,True,128,0,30.92562730823792,725.1055790111423,3852.560488972813,4069.6854080306366,209.95722897350788,1496629248,1485643776,1517625344,23.754364,0.0,0.0
screen2-pull32-tight,1,0,0.0,user,True,96,32,12.92411707014804,66.40691496431828,154.51208502054214,156.27224405761808,5.859141005203128,197529600,178032640,178032640,18.762293,0.0,0.0
screen2-pull32-tight,8,0,0.0,user,True,96,32,27.07267706268531,378.23339691385627,500.2811079612002,531.571430969052,20.056172041222453,616947712,600621056,621944832,19.774564,0.0,0.0
screen2-pull32-tight,32,0,0.0,user,True,96,32,27.601521791528324,830.462533980608,3106.4168190350756,3446.802895050496,190.05660701077431,1470115840,1460269056,1490616320,19.745918,0.0,0.0
screen2-reserve8-tight,1,0,0.0,user,True,96,32,16.94438188818895,59.727580985054374,108.37783198803663,110.30885390937328,5.968414945527911,243904512,223145984,224628736,17.891504,0.0,0.0
screen2-reserve8-tight,8,0,0.0,user,True,96,32,26.584516133126648,380.8026210172102,508.72890395112336,569.4902969989926,32.739431015215814,657924096,640909312,649306112,20.123017,0.0,0.0
screen2-reserve8-tight,32,0,0.0,user,True,92,36,27.187779573509598,644.265619921498,1597.5602250546217,2087.884819949977,1316.3500759983435,738570240,724664320,731422720,19.074267,0.0,0.0
spill,1,0,0.0,user,True,128,0,1.6525842113675422,53.04409307427704,2263.805571012199,2282.7355539193377,13.80121591500938,189415424,277295104,287518720,88.441119,6400000000.0,0.0
spill,4,0,0.0,user,True,128,0,5.066545665300466,119.44246501661837,2946.104748058133,3253.3161889296025,20.909425104036927,507498496,900841472,930988032,104.348611,6400000000.0,0.0
